"Confirmed date","Country","State","County","HPAI strain","Species","WOAH Classification"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","American wigeon","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-03,"USA","New York","Yates","EA H5N1","Mallard","Wild bird"
2022-10-04,"USA","Pennsylvania","Mercer","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Wyoming","Teton","EA/AM H5N1","Great horned owl","Wild bird"
2022-10-04,"USA","Oregon","Jackson","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Oregon","Jackson","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Oregon","Josephine","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Oregon","Washington","EA H5N1","Mallard","Wild bird"
2022-10-04,"USA","Oregon","Multnomah","EA H5N1","Bald eagle","Wild bird"
2022-10-04,"USA","Oregon","Washington","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Oregon","Washington","EA H5N1","Mallard","Wild bird"
2022-10-04,"USA","Utah","Salt Lake","EA H5N1","Eared grebe","Wild bird"
2022-10-04,"USA","Utah","Salt Lake","EA H5N1","Eared grebe","Wild bird"
2022-10-04,"USA","Utah","Salt Lake","EA H5N1","Eared grebe","Wild bird"
2022-10-04,"USA","Wyoming","Park","EA H5N1","Turkey vulture","Wild bird"
2022-10-04,"USA","Wyoming","Park","EA H5N1","Turkey vulture","Wild bird"
2022-10-04,"USA","Wyoming","Converse","EA H5N1","Wood duck","Wild bird"
2022-10-04,"USA","Alaska","Southeast Fairbanks","EA H5N1","Mallard","Wild bird"
2022-10-04,"USA","Pennsylvania","Northampton","EA H5N1","Black vulture","Wild bird"
2022-10-04,"USA","Pennsylvania","Berks","EA H5N1","Canada goose","Wild bird"
2022-10-04,"USA","Connecticut","Middlesex","EA H5N1","Great horned owl","Wild bird"
2022-10-04,"USA","Colorado","Boulder","EA H5N1","Ring-billed gull","Captive wild bird"
2022-10-04,"USA","Minnesota","Ramsey","EA H5N1","Canada goose","Captive wild bird"
2022-10-04,"USA","Minnesota","Hennepin","EA/AM H5N1","Great horned owl","Captive wild bird"
2022-10-04,"USA","Minnesota","McLeod","EA/AM H5N1","Cooper's hawk","Captive wild bird"
2022-10-04,"USA","Minnesota","Ramsey","EA H5","Canada goose","Captive wild bird"
2022-10-04,"USA","New York","Onondaga","EA H5N1","Snow goose","Captive wild bird"
2022-10-06,"USA","Wyoming","Sheridan","EA H5N1","Great horned owl","Wild bird"
2022-10-06,"USA","Colorado","Larimer","EA H5N1","Goose (unidentified)","Wild bird"
2022-10-06,"USA","Minnesota","Ramsey","EA H5N1","Peregrine falcon","Captive wild bird"
2022-10-06,"USA","Colorado","Boulder","EA H5N1","Canada goose","Captive wild bird"
2022-10-06,"USA","Colorado","Larimer","EA H5N1","Black vulture","Captive wild bird"
2022-10-06,"USA","Minnesota","Ramsey","EA H5N1","Bald eagle","Captive wild bird"
2022-10-06,"USA","Ohio","Franklin","EA H5N1","Canada goose","Captive wild bird"
2022-10-06,"USA","Minnesota","Ramsey","EA H5N1","Turkey vulture","Captive wild bird"
2022-10-06,"USA","Florida","Pinellas","EA H5N1","Black vulture","Captive wild bird"
2022-10-06,"USA","New York","Cayuga","H5N1","Red fox","Mammals"
2022-10-06,"USA","New York","Cayuga","H5N1","Red fox","Mammals"
2022-10-06,"USA","New York","Cayuga","H5N1","Red fox","Mammals"
2022-10-06,"USA","New York","Cayuga","H5N1","Red fox","Mammals"
2022-10-07,"USA","Wisconsin","Forest","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Wisconsin","Marathon","EA H5","American green-winged teal","Wild bird"
2022-10-07,"USA","Arizona","Maricopa","EA H5N1","Canada goose","Wild bird"
2022-10-07,"USA","Montana","Teton","EA H5N1","American green-winged teal","Wild bird"
2022-10-07,"USA","Montana","Teton","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Montana","Teton","EA H5N1","Northern shoveler","Wild bird"
2022-10-07,"USA","Montana","Teton","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Hale","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Freestone","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Texas","Red River","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Connecticut","Middlesex","EA H5N1","Mute swan","Wild bird"
2022-10-07,"USA","Massachusetts","Berkshire","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Massachusetts","Berkshire","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Massachusetts","Berkshire","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Massachusetts","Berkshire","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","New York","Madison","EA/AM H5N1","Bald eagle","Wild bird"
2022-10-07,"USA","Washington","Grant","EA H5N1","Sandhill crane","Wild bird"
2022-10-07,"USA","Wyoming","Albany","EA/AM H5N1","Great horned owl","Wild bird"
2022-10-07,"USA","Wyoming","Albany","EA/AM H5N1","Great horned owl","Wild bird"
2022-10-07,"USA","Wyoming","Albany","EA/AM H5N1","Red-tailed hawk","Wild bird"
2022-10-07,"USA","Alaska","North Slope","EA H5N1","Common raven","Wild bird"
2022-10-07,"USA","Alaska","North Slope","EA H5N1","Common raven","Wild bird"
2022-10-07,"USA","Alaska","North Slope","EA H5N1","Eider (unidentified)","Wild bird"
2022-10-07,"USA","Montana","Ravalli","EA H5N1","Great horned owl","Wild bird"
2022-10-07,"USA","Massachusetts","Berkshire","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Wisconsin","Marinette","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Minnesota","Roseau","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Mallard","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5","Blue-winged teal","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Minnesota","Marshall","EA H5N1","Blue-winged teal","Wild bird"
2022-10-07,"USA","Connecticut","New London","EA/AM H5N1","Bald eagle","Wild bird"
2022-10-07,"USA","Oklahoma","Payne","EA H5N1","Goose (unidentified)","Wild bird"
2022-10-11,"USA","Texas","Smith","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Alaska","Southeast Fairbanks","EA H5","Mallard","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","New York","Albany","EA/AM H5N1","Canada goose","Wild bird"
2022-10-11,"USA","Oregon","Lane","EA H5","American white pelican","Wild bird"
2022-10-11,"USA","Oregon","Benton","EA H5","Canada goose","Wild bird"
2022-10-11,"USA","Oregon","Klamath","EA H5","Turkey vulture","Wild bird"
2022-10-11,"USA","South Dakota","Pennington","EA H5","Red-tailed hawk","Wild bird"
2022-10-11,"USA","Wyoming","Laramie","EA H5","Turkey vulture","Wild bird"
2022-10-11,"USA","Wyoming","Park","EA/AM H5N1","Great horned owl","Wild bird"
2022-10-11,"USA","Wyoming","Campbell","EA/AM H5N1","Great horned owl","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Texas","Taylor","EA H5","Blue-winged teal","Wild bird"
2022-10-11,"USA","Minnesota","Washington","EA H5","Barred owl","Captive wild bird"
2022-10-12,"USA","Virginia","Pittsylvania","EA H5","Black vulture","Wild bird"
2022-10-12,"USA","Rhode Island","Kent","EA H5","Mute swan","Wild bird"
2022-10-12,"USA","Texas","Freestone","EA H5","American green-winged teal","Wild bird"
2022-10-12,"USA","Texas","Freestone","EA H5","Blue-winged teal","Wild bird"
2022-10-12,"USA","Colorado","Larimer","EA/AM H5N1","Red-tailed hawk","Wild bird"
2022-10-12,"USA","Florida","Brevard","EA/AM H5N1","Black vulture","Wild bird"
2022-10-12,"USA","Florida","Brevard","EA H5","Black vulture","Wild bird"
2022-10-12,"USA","Utah","Salt Lake","EA H5","Canada goose","Wild bird"
2022-10-12,"USA","Utah","Salt Lake","EA H5","Duck (unidentified)","Wild bird"
2022-10-12,"USA","Utah","Salt Lake","EA H5","Duck (unidentified)","Wild bird"
2022-10-12,"USA","Utah","Salt Lake","EA H5","Duck (unidentified)","Wild bird"
2022-10-12,"USA","Utah","Salt Lake","EA H5","Duck (unidentified)","Wild bird"
2022-10-12,"USA","Michigan","Allegan","EA H5","Bald eagle","Wild bird"
2022-10-12,"USA","Texas","Taylor","EA H5","Mallard","Wild bird"
2022-10-12,"USA","Minnesota","Hennepin","EA H5","Canada goose","Captive wild bird"
2022-10-12,"USA","Minnesota","Hennepin","EA H5","Mallard","Captive wild bird"
2022-10-12,"USA","Texas","El Paso","EA H5","Canada goose","Captive wild bird"
2022-10-12,"USA","Colorado","Boulder","EA H5","Mallard","Captive wild bird"
2022-10-12,"USA","Colorado","Larimer","EA/AM H5N1","Great horned owl","Captive wild bird"
2022-10-12,"USA","Minnesota","Big Stone","EA/AM H5N1","Peregrine falcon","Captive wild bird"
2022-10-13,"USA","Ohio","Cuyahoga","EA H5","Canada goose","Wild bird"
2022-10-13,"USA","Ohio","Cuyahoga","EA H5","Canada goose","Wild bird"
2022-10-13,"USA","Ohio","Cuyahoga","EA H5","Mallard","Wild bird"
2022-10-13,"USA","Illinois","Cook","EA/AM H5N1","Canada goose","Wild bird"
2022-10-13,"USA","North Dakota","Logan","EA H5","Mallard","Wild bird"
2022-10-13,"USA","North Dakota","Logan","EA H5","Mallard","Wild bird"
2022-10-13,"USA","North Dakota","Logan","EA H5","Blue-winged teal","Wild bird"
2022-10-13,"USA","North Dakota","Stutsman","EA H5","Blue-winged teal","Wild bird"
2022-10-13,"USA","Oregon","Lane","EA H5","Turkey vulture","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Eastern screech owl","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Green heron","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Boat-tailed grackle","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","White ibis","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Ruddy turnstone","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Great egret","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Fish crow","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Black vulture","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Black vulture","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Muscovy duck","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Mallard","Wild bird"
2022-10-13,"USA","Florida","Brevard","EA H5","Great egret","Wild bird"
2022-10-13,"USA","New York","Nassau","EA/AM H5N1","Mute swan","Wild bird"
2022-10-13,"USA","New York","Nassau","EA H5","Canada goose","Wild bird"
2022-10-13,"USA","New York","Albany","EA/AM H5N1","Canada goose","Wild bird"
2022-10-13,"USA","New York","Albany","EA/AM H5N1","Canada goose","Wild bird"
2022-10-13,"USA","Washington","Walla Walla","EA H5N1","American white pelican","Wild bird"
2022-10-13,"USA","Alaska","Nome","EA H5","Glaucous gull","Wild bird"
2022-10-13,"USA","Maine","Penobscot","EA H5N1","Canada goose","Wild bird"
2022-10-17,"USA","North Dakota","Burleigh","EA H5","Gadwall","Wild bird"
2022-10-17,"USA","North Dakota","Burleigh","EA H5","Gadwall","Wild bird"
2022-10-17,"USA","North Dakota","Burleigh","EA H5","Gadwall","Wild bird"
2022-10-17,"USA","North Dakota","Burleigh","EA H5","Great horned owl","Wild bird"
2022-10-17,"USA","North Dakota","McKenzie","EA H5","American white pelican","Wild bird"
2022-10-17,"USA","North Dakota","Logan","EA H5","American green-winged teal","Wild bird"
2022-10-17,"USA","Wisconsin","Columbia","EA H5","Blue-winged teal","Wild bird"
2022-10-17,"USA","Wisconsin","Sheboygan","EA H5","Gadwall","Wild bird"
2022-10-17,"USA","Wisconsin","Calumet","EA H5","Northern pintail","Wild bird"
2022-10-17,"USA","Connecticut","Hartford","EA/AM H5N1","Turkey vulture","Wild bird"
2022-10-17,"USA","North Dakota","Stutsman","EA H5","Northern shoveler","Wild bird"
2022-10-17,"USA","North Dakota","Stutsman","EA H5","Northern shoveler","Wild bird"
2022-10-17,"USA","North Dakota","Stutsman","EA H5","Northern shoveler","Wild bird"
2022-10-17,"USA","North Dakota","Stutsman","EA H5","American green-winged teal","Wild bird"
2022-10-17,"USA","North Dakota","Logan","EA H5","American green-winged teal","Wild bird"
2022-10-17,"USA","North Dakota","Logan","EA H5","American green-winged teal","Wild bird"
2022-10-17,"USA","Iowa","Marion","EA/AM H5","American white pelican","Wild bird"
2022-10-17,"USA","Georgia","Gwinnett","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Forsyth","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Forsyth","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Peach","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Jenkins","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Jenkins","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Jenkins","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Jenkins","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Georgia","Oconee","EA H5","Black vulture","Wild bird"
2022-10-17,"USA","Oklahoma","Payne","EA H5","Goose (unidentified)","Wild bird"
2022-10-17,"USA","Oklahoma","Payne","EA H5","Goose (unidentified)","Wild bird"
2022-10-17,"USA","Oklahoma","Oklahoma","EA H5","Swan (unidentified)","Wild bird"
2022-10-17,"USA","Oklahoma","Oklahoma","EA H5","Swan (unidentified)","Wild bird"
2022-10-17,"USA","Kansas","Johnson","EA H5","Canada goose","Wild bird"
2022-10-17,"USA","Kentucky","Jefferson","EA H5","Canada goose","Wild bird"
2022-10-17,"USA","Kentucky","Jefferson","EA H5","Duck (unidentified)","Wild bird"
2022-10-17,"USA","Kentucky","Jefferson","EA H5","Duck (unidentified)","Wild bird"
2022-10-17,"USA","Wisconsin","Sheboygan","EA H5","Gadwall","Wild bird"
2022-10-19,"USA","California","Alameda","EA/AM H5N1","Turkey vulture","Wild bird"
2022-10-19,"USA","California","San Benito","EA/AM H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Marin","EA H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","El Dorado","EA/AM H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Orange","EA/AM H5N1","Black-crowned night heron","Wild bird"
2022-10-19,"USA","California","Orange","EA/AM H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Orange","EA/AM H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Orange","EA H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Los Angeles","EA H5N1","Canada goose","Wild bird"
2022-10-19,"USA","California","Napa","EA/AM H5N1","Peregrine falcon","Wild bird"
