"Confirmed date","Country","Lat","Long","HPAI strain","WOAH Classification","Cases"
2023-01-03,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-01-03,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-01-03,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-03,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2023-01-03,"Denmark",56.2639,9.5018,"H5N1","Wild birds","3"
2023-01-03,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-03,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2023-01-03,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2023-01-03,"Austria",47.5162,14.5501,"H5N1","Wild birds","2"
2023-01-04,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2023-01-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2023-01-04,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-01-04,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-01-04,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-01-04,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2023-01-04,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-01-04,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-01-04,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-04,"Czech Republic",49.8175,15.473,"H5N1","Backyard","2"
2023-01-04,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-01-04,"Austria",47.5162,14.5501,"H5N1","Wild birds","3"
2023-01-05,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2023-01-05,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-05,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2023-01-05,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-01-05,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-01-05,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-01-05,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2023-01-05,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-05,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2023-01-05,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-05,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2023-01-06,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-06,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2023-01-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","16"
2023-01-06,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2023-01-06,"France",46.2276,2.2137,"H5N1","Farm","5"
2023-01-06,"France",46.2276,2.2137,"H5N1","Wild birds","6"
2023-01-06,"Denmark",56.2639,9.5018,"H5N1","Wild birds","7"
2023-01-06,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-06,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-01-08,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-09,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2023-01-09,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-01-09,"Spain",40.463667,-3.74922,"H5N1","Wild birds","4"
2023-01-09,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-01-09,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-09,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-01-09,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2023-01-09,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-01-09,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2023-01-09,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-09,"Belgium",50.8333,44.69936,"H5N1","Wild birds","5"
2023-01-09,"Austria",47.5162,14.5501,"H5N1","Wild birds","2"
2023-01-10,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-10,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-01-10,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-01-10,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-10,"France",46.2276,2.2137,"H5N1","Wild birds","7"
2023-01-11,"United Kingdom",55.3781,-3.436,"H5N1","Wild birds","1"
2023-01-11,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2023-01-11,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-11,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2023-01-11,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-01-11,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2023-01-11,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-01-11,"Denmark",56.2639,9.5018,"H5N1","Wild birds","5"
2023-01-12,"Sweden",60.128161,18.643501,"H5N1","Wild birds","6"
2023-01-12,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2023-01-12,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-12,"Hungary",47.1625,19.5033,"H5N1","Captive birds","1"
2023-01-12,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2023-01-12,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-01-12,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2023-01-12,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2023-01-12,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2023-01-12,"Austria",47.5162,14.5501,"H5N1","Wild birds","6"
2023-01-13,"Sweden",60.128161,18.643501,"H5N1","Wild birds","4"
2023-01-13,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-13,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-01-13,"Norway",60.472,8.4689,"H5N1","Wild birds","4"
2023-01-13,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2023-01-13,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-01-13,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2023-01-13,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-01-13,"France",46.2276,2.2137,"H5N1","Wild birds","6"
2023-01-13,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-13,"Austria",47.5162,14.5501,"H5N1","Captive birds","1"
2023-01-15,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-15,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-01-16,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","7"
2023-01-16,"Romania",45.9432,24.9668,"H5N1","Wild birds","3"
2023-01-16,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-16,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-01-16,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-16,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2023-01-16,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2023-01-16,"Croatia",45.1,15.2,"H5N1","Wild birds","1"
2023-01-16,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2023-01-16,"Austria",47.5162,14.5501,"H5N1","Wild birds","2"
2023-01-17,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2023-01-17,"Slovakia",48.669,19.699,"H5N1","Backyard","1"
2023-01-17,"Poland",51.9194,19.1451,"H5N1","Farm","6"
2023-01-17,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2023-01-17,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-01-17,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2023-01-17,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2023-01-17,"Denmark",56.2639,9.5018,"H5N1","Farm","1"
2023-01-17,"Denmark",56.2639,9.5018,"H5N1","Wild birds","5"
2023-01-17,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-17,"The Netherlands",52.1326,5.2913,"H5","Farm","1"
2023-01-17,"Austria",47.5162,14.5501,"H5N1","Wild birds","8"
2023-01-17,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-01-18,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2023-01-18,"Poland",51.9194,19.1451,"H5N1","Farm","3"
2023-01-18,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-01-18,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2023-01-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","14"
2023-01-18,"France",46.2276,2.2137,"H5N1","Farm","4"
2023-01-18,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2023-01-18,"Austria",47.5162,14.5501,"H5N1","Wild birds","3"
2023-01-19,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","2"
2023-01-19,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-01-19,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-19,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-01-19,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2023-01-19,"Germany",51.165691,10.451526,"H5N1","Wild birds","6"
2023-01-19,"France",46.2276,2.2137,"H5N1","Farm","3"
2023-01-19,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2023-01-19,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2023-01-19,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2023-01-19,"Austria",47.5162,14.5501,"H5N1","Captive birds","2"
2023-01-19,"Austria",47.5162,14.5501,"H5N1","Farm","1"
2023-01-19,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-01-20,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-01-20,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2023-01-20,"Slovakia",48.669,19.699,"H5N1","Wild birds","1"
2023-01-20,"Romania",45.9432,24.9668,"H5N1","Wild birds","2"
2023-01-20,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-20,"Poland",51.9194,19.1451,"H5N1","Wild birds","4"
2023-01-20,"Moldova",47.4116,28.3699,"H5N1","Backyard","1"
2023-01-20,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-01-20,"Germany",51.165691,10.451526,"H5N1","Captive birds","3"
2023-01-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2023-01-20,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2023-01-20,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2023-01-20,"Austria",47.5162,14.5501,"H5N1","Wild birds","8"
2023-01-21,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-01-21,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-22,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-23,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2023-01-23,"Serbia",44.0165,21.0059,"H5N1","Wild birds","1"
2023-01-23,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2023-01-23,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-01-23,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-23,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2023-01-23,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2023-01-23,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2023-01-23,"Austria",47.5162,14.5501,"H5N1","Wild birds","3"
2023-01-24,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-01-24,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2023-01-24,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2023-01-24,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-01-24,"Croatia",45.1,15.2,"H5N1","Wild birds","1"
2023-01-24,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2023-01-24,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2023-01-24,"Bulgaria",42.7339,25.4858,"H5","Farm","1"
2023-01-24,"Austria",47.5162,14.5501,"H5N1","Wild birds","7"
2023-01-24,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-01-25,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2023-01-25,"Poland",51.9194,19.1451,"H5N1","Backyard","2"
2023-01-25,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-25,"Germany",51.165691,10.451526,"H5N1","Wild birds","10"
2023-01-25,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-01-25,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-01-25,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2023-01-25,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2023-01-25,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2023-01-25,"Austria",47.5162,14.5501,"H5N1","Farm","1"
2023-01-25,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-01-25,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-01-26,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2023-01-26,"Sweden",60.128161,18.643501,"H5N1","Captive birds","1"
2023-01-26,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2023-01-26,"Spain",40.463667,-3.74922,"H5N1","Wild birds","3"
2023-01-26,"Slovakia",48.669,19.699,"H5N1","Captive birds","1"
2023-01-26,"Slovakia",48.669,19.699,"H5N1","Wild birds","2"
2023-01-26,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-01-26,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-01-26,"Germany",51.165691,10.451526,"H5N1","Wild birds","10"
2023-01-26,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2023-01-26,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2023-01-26,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2023-01-27,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2023-01-27,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","4"
2023-01-27,"Romania",45.9432,24.9668,"H5N1","Farm","2"
2023-01-27,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-01-27,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2023-01-27,"Luxembourg",49.8153,6.1296,"H5N1","Captive birds","1"
2023-01-27,"Luxembourg",49.8153,6.1296,"H5N1","Farm","1"
2023-01-27,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-01-27,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2023-01-27,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-01-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2023-01-27,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2023-01-27,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2023-01-27,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2023-01-27,"Austria",47.5162,14.5501,"H5N1","Wild birds","5"
2023-01-27,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-01-28,"Romania",45.9432,24.9668,"H5N1","Farm","1"
2023-01-30,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-01-30,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-01-30,"France",46.2276,2.2137,"H5N1","Wild birds","7"
2023-01-31,"Turkey",38.9637,35.2433,"H5N1","Farm","1"
2023-01-31,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-01-31,"Slovakia",48.669,19.699,"H5N1","Backyard","1"
2023-01-31,"Slovakia",48.669,19.699,"H5N1","Farm","1"
2023-01-31,"Slovakia",48.669,19.699,"H5N1","Wild birds","1"
2023-01-31,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-01-31,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-01-31,"France",46.2276,2.2137,"H5N1","Wild birds","9"
2023-01-31,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-01-31,"Belgium",50.8333,44.69936,"H5N1","Wild birds","10"
2023-02-01,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2023-02-01,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2023-02-01,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2023-02-01,"Norway",60.472,8.4689,"H5N1","Wild birds","3"
2023-02-01,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2023-02-01,"France",46.2276,2.2137,"H5N1","Wild birds","14"
2023-02-01,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2023-02-01,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2023-02-01,"Austria",47.5162,14.5501,"H5N1","Wild birds","3"
2023-02-01,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-02-02,"United Kingdom",55.3781,-3.436,"H5N1","Wild birds","1"
2023-02-02,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2023-02-02,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2023-02-02,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-02-02,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-02,"Germany",51.165691,10.451526,"H5N1","Wild birds","7"
2023-02-02,"France",46.2276,2.2137,"H5N1","Captive birds","4"
2023-02-02,"France",46.2276,2.2137,"H5N1","Wild birds","10"
2023-02-02,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2023-02-02,"Austria",47.5162,14.5501,"H5N1","Farm","1"
2023-02-02,"Austria",47.5162,14.5501,"H5N1","Wild birds","3"
2023-02-02,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-02-03,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2023-02-03,"Slovenia",46.1512,14.9955,"H5N1","Captive birds","1"
2023-02-03,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2023-02-03,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-02-03,"Poland",51.9194,19.1451,"H5N1","Wild birds","7"
2023-02-03,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2023-02-03,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-02-03,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2023-02-03,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2023-02-03,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2023-02-03,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-02-03,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-03,"France",46.2276,2.2137,"H5N1","Wild birds","13"
2023-02-03,"Denmark",56.2639,9.5018,"H5N1","Wild birds","3"
2023-02-03,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-02-03,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2023-02-04,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-02-05,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-02-06,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2023-02-06,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2023-02-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","17"
2023-02-06,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-06,"France",46.2276,2.2137,"H5N1","Wild birds","8"
2023-02-06,"Denmark",56.2639,9.5018,"H5N1","Wild birds","4"
2023-02-06,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-07,"Switzerland",46.8182,8.2275,"H5N1","Captive birds","1"
2023-02-07,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2023-02-07,"Sweden",60.128161,18.643501,"H5N1","Wild birds","4"
2023-02-07,"Slovenia",46.1512,14.9955,"H5N1","Captive birds","1"
2023-02-07,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-02-07,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-07,"Germany",51.165691,10.451526,"H5N1","Wild birds","7"
2023-02-07,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-02-07,"France",46.2276,2.2137,"H5N1","Wild birds","20"
2023-02-07,"Czech Republic",49.8175,15.473,"H5N1","Wild birds","1"
2023-02-07,"Belgium",50.8333,44.69936,"H5N1","Wild birds","14"
2023-02-07,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-08,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","11"
2023-02-08,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","3"
2023-02-08,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2023-02-08,"Poland",51.9194,19.1451,"H5N1","Wild birds","3"
2023-02-08,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-02-08,"Germany",51.165691,10.451526,"H5N1","Wild birds","12"
2023-02-08,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-02-08,"France",46.2276,2.2137,"H5N1","Wild birds","8"
2023-02-08,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2023-02-08,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2023-02-08,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-08,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-02-09,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2023-02-09,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-02-09,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2023-02-09,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-02-09,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-02-09,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-09,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2023-02-09,"France",46.2276,2.2137,"H5N1","Wild birds","11"
2023-02-09,"Belgium",50.8333,44.69936,"H5N1","Wild birds","12"
2023-02-09,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-10,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","2"
2023-02-10,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2023-02-10,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2023-02-10,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2023-02-10,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2023-02-10,"Italy",41.87194,12.56738,"H5N1","Wild birds","12"
2023-02-10,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-02-10,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-10,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2023-02-10,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-02-10,"France",46.2276,2.2137,"H5N1","Wild birds","8"
2023-02-10,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2023-02-10,"Belgium",50.8333,44.69936,"H5N1","Wild birds","10"
2023-02-10,"Austria",47.5162,14.5501,"H5N1","Captive birds","1"
2023-02-10,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-11,"Poland",51.9194,19.1451,"H5N1","Farm","8"
2023-02-12,"Poland",51.9194,19.1451,"H5N1","Backyard","4"
2023-02-13,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2023-02-13,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","10"
2023-02-13,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","3"
2023-02-13,"Poland",51.9194,19.1451,"H5N1","Farm","4"
2023-02-13,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-02-13,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-13,"Germany",51.165691,10.451526,"H5N1","Wild birds","21"
2023-02-13,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2023-02-14,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","7"
2023-02-14,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2023-02-14,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2023-02-14,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-02-14,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-14,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-14,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2023-02-14,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-14,"Denmark",56.2639,9.5018,"H5N1","Wild birds","4"
2023-02-14,"Belgium",50.8333,44.69936,"H5N1","Wild birds","11"
2023-02-15,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2023-02-15,"Luxembourg",49.8153,6.1296,"H5N1","Wild birds","1"
2023-02-15,"Italy",41.87194,12.56738,"H5N1","Wild birds","4"
2023-02-15,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","2"
2023-02-15,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2023-02-15,"Germany",51.165691,10.451526,"H5N1","Wild birds","22"
2023-02-15,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-15,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-02-16,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","3"
2023-02-16,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-02-16,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2023-02-16,"Germany",51.165691,10.451526,"H5N1","Wild birds","6"
2023-02-16,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2023-02-16,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-16,"Belgium",50.8333,44.69936,"H5N1","Captive birds","2"
2023-02-16,"Belgium",50.8333,44.69936,"H5N1","Wild birds","11"
2023-02-17,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2023-02-17,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2023-02-17,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2023-02-17,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2023-02-17,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2023-02-17,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-17,"Germany",51.165691,10.451526,"H5N1","Wild birds","18"
2023-02-17,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2023-02-17,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-17,"Denmark",56.2639,9.5018,"H5N1","Wild birds","5"
2023-02-17,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2023-02-17,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-02-17,"Austria",47.5162,14.5501,"H5","Wild birds","1"
2023-02-18,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2023-02-18,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2023-02-18,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-02-19,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2023-02-19,"France",46.2276,2.2137,"H5N1","Farm","2"
2023-02-20,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2023-02-20,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-02-20,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2023-02-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","11"
2023-02-20,"France",46.2276,2.2137,"H5N1","Farm","1"
2023-02-20,"Czech Republic",49.8175,15.473,"H5N1","Backyard","3"
2023-02-20,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
